Exp total_cores kernel unit thread result
local_spread 1 dgemm gflops 48 17.1761
local_spread 1 dgemm gflops 48 17.1787
local_spread 1 dgemm gflops 48 17.1646
local_spread 1 dgemm gflops 48 17.173
local_spread 1 dgemm gflops 48 17.1708
local_spread 1 dgemm gflops 48 17.1757
local_spread 1 dgemm gflops 48 17.1715
local_spread 1 dgemm gflops 48 17.1781
local_spread 1 dgemm gflops 48 17.1788
local_spread 1 dgemm gflops 48 17.1824
local_spread 1 dgemm gflops 48 17.1785
local_spread 1 dgemm gflops 48 17.1795
local_spread 1 dgemm gflops 48 17.1816
local_spread 1 dgemm gflops 48 17.1858
local_spread 1 dgemm gflops 48 17.1735
local_spread 1 dgemm gflops 48 17.1803
local_spread 1 dgemm gflops 48 17.1787
local_spread 1 dgemm gflops 48 17.1759
local_spread 1 dgemm gflops 48 17.1819
local_spread 1 dgemm gflops 48 17.1739
local_spread 1 dgemm gflops 48 17.1787
local_spread 1 dgemm gflops 48 17.1745
local_spread 1 dgemm gflops 48 17.1758
local_spread 1 dgemm gflops 48 17.1815
local_spread 1 dgemm gflops 48 17.1841
local_spread 1 dgemm gflops 48 17.1756
local_spread 1 dgemm gflops 48 17.18
local_spread 1 dgemm gflops 56 9.03925
local_spread 1 dgemm gflops 56 17.184
local_spread 1 dgemm gflops 56 17.1907
local_spread 1 dgemm gflops 56 17.1788
local_spread 1 dgemm gflops 56 17.187
local_spread 1 dgemm gflops 56 17.1797
local_spread 1 dgemm gflops 56 17.1746
local_spread 1 dgemm gflops 56 17.1842
local_spread 1 dgemm gflops 56 17.1794
local_spread 1 dgemm gflops 56 17.1837
local_spread 1 dgemm gflops 56 17.1813
local_spread 1 dgemm gflops 56 17.1815
local_spread 1 dgemm gflops 56 17.1793
local_spread 1 dgemm gflops 56 17.1834
local_spread 1 dgemm gflops 56 17.1796
local_spread 1 dgemm gflops 56 17.1854
local_spread 1 dgemm gflops 56 17.1866
local_spread 1 dgemm gflops 56 17.1847
local_spread 1 dgemm gflops 56 17.1863
local_spread 1 dgemm gflops 56 17.1467
local_spread 1 dgemm gflops 56 17.1843
local_spread 1 dgemm gflops 56 17.1869
local_spread 1 dgemm gflops 56 17.1837
local_spread 1 dgemm gflops 56 17.1806
local_spread 1 dgemm gflops 56 17.1829
local_spread 1 dgemm gflops 56 17.1783
local_spread 1 dgemm gflops 56 17.1758
local_spread 1 dgemm gflops 56 17.1737
local_spread 1 dgemm gflops 56 17.1842
local_spread 1 dgemm gflops 56 17.175
local_spread 1 dgemm gflops 56 17.1791
local_spread 1 dgemm gflops 56 17.1807
local_spread 1 dgemm gflops 56 17.1857
local_spread 1 dgemm gflops 56 17.183
local_spread 1 dgemm gflops 56 17.1899
local_spread 1 dgemm gflops 56 17.183
local_spread 1 dgemm gflops 56 17.1806
local_spread 1 dgemm gflops 56 17.1845
local_spread 1 dgemm gflops 56 17.1809
local_spread 1 dgemm gflops 56 17.1796
local_spread 1 dgemm gflops 56 17.1868
local_spread 1 dgemm gflops 56 17.1841
local_spread 1 dgemm gflops 56 17.1809
local_spread 1 dgemm gflops 56 17.1854
local_spread 1 dgemm gflops 56 17.1835
local_spread 1 dgemm gflops 56 17.1768
local_spread 1 dgemm gflops 56 17.1904
local_spread 1 dgemm gflops 56 17.1874
local_spread 1 dgemm gflops 56 17.1839
local_spread 1 dgemm gflops 56 17.182
local_spread 1 dgemm gflops 64 8.93642
local_spread 1 dgemm gflops 64 17.1744
local_spread 1 dgemm gflops 64 17.181
local_spread 1 dgemm gflops 64 17.1787
local_spread 1 dgemm gflops 64 17.1785
local_spread 1 dgemm gflops 64 17.1807
local_spread 1 dgemm gflops 64 17.1759
local_spread 1 dgemm gflops 64 17.1781
local_spread 1 dgemm gflops 64 17.1793
local_spread 1 dgemm gflops 64 17.1755
local_spread 1 dgemm gflops 64 17.1803
local_spread 1 dgemm gflops 64 17.1813
local_spread 1 dgemm gflops 64 17.1634
local_spread 1 dgemm gflops 64 17.1821
local_spread 1 dgemm gflops 64 17.1841
local_spread 1 dgemm gflops 64 17.1798
local_spread 1 dgemm gflops 64 17.183
local_spread 1 dgemm gflops 64 17.1745
local_spread 1 dgemm gflops 64 17.1831
local_spread 1 dgemm gflops 64 17.18
local_spread 1 dgemm gflops 64 17.183
local_spread 1 dgemm gflops 64 17.1778
local_spread 1 dgemm gflops 64 17.1789
local_spread 1 dgemm gflops 64 17.1781
local_spread 1 dgemm gflops 64 17.1774
local_spread 1 dgemm gflops 64 17.177
local_spread 1 dgemm gflops 64 17.1739
local_spread 1 dgemm gflops 64 17.1784
local_spread 1 dgemm gflops 64 17.1816
local_spread 1 dgemm gflops 64 17.1692
local_spread 1 dgemm gflops 64 17.1786
local_spread 1 dgemm gflops 64 17.1815
local_spread 1 dgemm gflops 64 17.1779
local_spread 1 dgemm gflops 64 17.1787
local_spread 1 dgemm gflops 64 17.1835
local_spread 1 dgemm gflops 64 17.1822
local_spread 1 dgemm gflops 64 17.1775
local_spread 1 dgemm gflops 64 17.1769
local_spread 1 dgemm gflops 64 17.1819
