Exp total_cores kernel unit thread result
256_local_spread 10 dgemm gflops 5 15.8712
256_local_spread 10 dgemm gflops 5 16.2054
256_local_spread 10 dgemm gflops 5 16.0434
256_local_spread 10 dgemm gflops 5 16.2126
256_local_spread 10 dgemm gflops 5 16.1957
256_local_spread 10 dgemm gflops 5 16.2228
256_local_spread 10 dgemm gflops 5 16.1878
256_local_spread 10 dgemm gflops 5 16.1824
256_local_spread 10 dgemm gflops 5 16.1877
256_local_spread 10 dgemm gflops 5 16.1851
256_local_spread 10 dgemm gflops 5 16.2026
256_local_spread 10 dgemm gflops 5 16.1985
256_local_spread 10 dgemm gflops 5 16.182
256_local_spread 10 dgemm gflops 5 16.1927
256_local_spread 10 dgemm gflops 5 16.1723
256_local_spread 10 dgemm gflops 5 16.2006
256_local_spread 10 dgemm gflops 5 16.186
256_local_spread 10 dgemm gflops 5 16.1549
256_local_spread 10 dgemm gflops 5 16.1912
256_local_spread 10 dgemm gflops 5 16.1537
256_local_spread 10 dgemm gflops 5 16.169
256_local_spread 10 dgemm gflops 5 16.1848
256_local_spread 10 dgemm gflops 5 16.1942
256_local_spread 10 dgemm gflops 5 16.1952
256_local_spread 10 dgemm gflops 5 16.0441
256_local_spread 10 dgemm gflops 5 16.1618
256_local_spread 10 dgemm gflops 5 16.1392
256_local_spread 10 dgemm gflops 5 16.1879
256_local_spread 10 dgemm gflops 5 16.1997
256_local_spread 10 dgemm gflops 5 16.16
256_local_spread 10 dgemm gflops 5 16.1877
256_local_spread 10 dgemm gflops 5 16.1771
256_local_spread 10 dgemm gflops 5 16.173
256_local_spread 10 dgemm gflops 5 16.1637
256_local_spread 10 dgemm gflops 5 16.1803
256_local_spread 10 dgemm gflops 5 16.1177
256_local_spread 10 dgemm gflops 5 16.2051
256_local_spread 10 dgemm gflops 5 16.1782
256_local_spread 10 dgemm gflops 5 16.1414
256_local_spread 10 dgemm gflops 6 12.2264
256_local_spread 10 dgemm gflops 6 15.6349
256_local_spread 10 dgemm gflops 6 15.8255
256_local_spread 10 dgemm gflops 6 15.7336
256_local_spread 10 dgemm gflops 6 15.7959
256_local_spread 10 dgemm gflops 6 15.8367
256_local_spread 10 dgemm gflops 6 15.9268
256_local_spread 10 dgemm gflops 6 15.9538
256_local_spread 10 dgemm gflops 6 16.0335
256_local_spread 10 dgemm gflops 6 16.0476
256_local_spread 10 dgemm gflops 6 16.0392
256_local_spread 10 dgemm gflops 6 15.9124
256_local_spread 10 dgemm gflops 6 15.9162
256_local_spread 10 dgemm gflops 6 15.8442
256_local_spread 10 dgemm gflops 6 16.1451
256_local_spread 10 dgemm gflops 6 16.1421
256_local_spread 10 dgemm gflops 6 16.1557
256_local_spread 10 dgemm gflops 6 16.0627
256_local_spread 10 dgemm gflops 6 16.1763
256_local_spread 10 dgemm gflops 6 16.1663
256_local_spread 10 dgemm gflops 6 16.2059
256_local_spread 10 dgemm gflops 6 16.2135
256_local_spread 10 dgemm gflops 6 16.1896
256_local_spread 10 dgemm gflops 6 16.1889
256_local_spread 10 dgemm gflops 6 16.1869
256_local_spread 10 dgemm gflops 6 16.1825
256_local_spread 10 dgemm gflops 6 16.1612
256_local_spread 10 dgemm gflops 6 16.1607
256_local_spread 10 dgemm gflops 6 16.1859
256_local_spread 10 dgemm gflops 6 16.1881
256_local_spread 10 dgemm gflops 6 16.1496
256_local_spread 10 dgemm gflops 6 16.1902
256_local_spread 10 dgemm gflops 6 15.7693
256_local_spread 10 dgemm gflops 6 16.1996
256_local_spread 10 dgemm gflops 6 16.2027
256_local_spread 10 dgemm gflops 6 16.2189
256_local_spread 10 dgemm gflops 6 16.2055
256_local_spread 10 dgemm gflops 6 16.2101
256_local_spread 10 dgemm gflops 6 16.2214
256_local_spread 10 dgemm gflops 6 16.2062
256_local_spread 10 dgemm gflops 6 16.2279
256_local_spread 10 dgemm gflops 6 16.2241
