Exp total_cores kernel unit thread result
512_remote_spread 10 dgemm gflops 5 15.2507
512_remote_spread 10 dgemm gflops 5 15.3014
512_remote_spread 10 dgemm gflops 5 15.2906
512_remote_spread 10 dgemm gflops 5 15.2916
512_remote_spread 10 dgemm gflops 5 15.285
512_remote_spread 10 dgemm gflops 5 15.3149
512_remote_spread 10 dgemm gflops 5 15.2394
512_remote_spread 10 dgemm gflops 5 15.1615
512_remote_spread 10 dgemm gflops 5 15.2314
512_remote_spread 10 dgemm gflops 5 15.0926
512_remote_spread 10 dgemm gflops 5 15.295
512_remote_spread 10 dgemm gflops 5 15.2311
512_remote_spread 10 dgemm gflops 5 15.2946
512_remote_spread 10 dgemm gflops 5 15.303
512_remote_spread 10 dgemm gflops 5 15.2597
512_remote_spread 10 dgemm gflops 5 15.262
512_remote_spread 10 dgemm gflops 5 15.2988
512_remote_spread 10 dgemm gflops 5 15.2713
512_remote_spread 10 dgemm gflops 5 15.2735
512_remote_spread 10 dgemm gflops 5 15.2885
512_remote_spread 10 dgemm gflops 5 15.2574
512_remote_spread 10 dgemm gflops 5 15.2724
512_remote_spread 10 dgemm gflops 5 15.2761
512_remote_spread 10 dgemm gflops 5 15.2918
512_remote_spread 10 dgemm gflops 5 15.2919
512_remote_spread 10 dgemm gflops 5 15.2447
512_remote_spread 10 dgemm gflops 6 11.3532
512_remote_spread 10 dgemm gflops 6 14.8052
512_remote_spread 10 dgemm gflops 6 14.8442
512_remote_spread 10 dgemm gflops 6 14.8499
512_remote_spread 10 dgemm gflops 6 14.9879
512_remote_spread 10 dgemm gflops 6 15.1035
512_remote_spread 10 dgemm gflops 6 15.0349
512_remote_spread 10 dgemm gflops 6 15.0652
512_remote_spread 10 dgemm gflops 6 15.2153
512_remote_spread 10 dgemm gflops 6 15.0359
512_remote_spread 10 dgemm gflops 6 15.2115
512_remote_spread 10 dgemm gflops 6 15.2163
512_remote_spread 10 dgemm gflops 6 15.2262
512_remote_spread 10 dgemm gflops 6 15.2067
512_remote_spread 10 dgemm gflops 6 15.2297
512_remote_spread 10 dgemm gflops 6 15.2457
512_remote_spread 10 dgemm gflops 6 15.179
512_remote_spread 10 dgemm gflops 6 15.1349
512_remote_spread 10 dgemm gflops 6 15.2452
