Exp total_cores kernel unit thread result
256_remote_spread 1 dgemm gflops 32 16.7896
256_remote_spread 1 dgemm gflops 32 16.7594
256_remote_spread 1 dgemm gflops 32 11.184
256_remote_spread 1 dgemm gflops 32 16.7791
256_remote_spread 1 dgemm gflops 32 16.7496
256_remote_spread 1 dgemm gflops 32 16.7863
256_remote_spread 1 dgemm gflops 32 16.7634
256_remote_spread 1 dgemm gflops 32 16.7836
256_remote_spread 1 dgemm gflops 32 16.7576
256_remote_spread 1 dgemm gflops 32 16.7767
256_remote_spread 1 dgemm gflops 32 16.7488
256_remote_spread 1 dgemm gflops 32 16.7823
256_remote_spread 1 dgemm gflops 32 16.7527
256_remote_spread 1 dgemm gflops 32 16.7795
256_remote_spread 1 dgemm gflops 32 16.737
256_remote_spread 1 dgemm gflops 32 16.7859
256_remote_spread 1 dgemm gflops 32 16.7563
256_remote_spread 1 dgemm gflops 32 16.7726
256_remote_spread 1 dgemm gflops 32 16.7465
256_remote_spread 1 dgemm gflops 32 16.7797
256_remote_spread 1 dgemm gflops 32 16.7366
256_remote_spread 1 dgemm gflops 32 11.768
256_remote_spread 1 dgemm gflops 40 2.86183
256_remote_spread 1 dgemm gflops 40 16.7537
256_remote_spread 1 dgemm gflops 40 16.732
256_remote_spread 1 dgemm gflops 40 16.768
256_remote_spread 1 dgemm gflops 40 16.7518
256_remote_spread 1 dgemm gflops 40 16.7698
256_remote_spread 1 dgemm gflops 40 16.7549
256_remote_spread 1 dgemm gflops 40 16.7651
256_remote_spread 1 dgemm gflops 40 16.741
256_remote_spread 1 dgemm gflops 40 16.7669
256_remote_spread 1 dgemm gflops 40 16.7477
256_remote_spread 1 dgemm gflops 40 16.7706
256_remote_spread 1 dgemm gflops 40 16.7476
256_remote_spread 1 dgemm gflops 40 16.7607
256_remote_spread 1 dgemm gflops 40 16.7576
256_remote_spread 1 dgemm gflops 40 16.7752
256_remote_spread 1 dgemm gflops 40 16.7509
256_remote_spread 1 dgemm gflops 40 16.7651
256_remote_spread 1 dgemm gflops 40 16.7432
256_remote_spread 1 dgemm gflops 40 16.7727
256_remote_spread 1 dgemm gflops 40 16.7593
256_remote_spread 1 dgemm gflops 40 16.7802
256_remote_spread 1 dgemm gflops 40 16.7497
256_remote_spread 1 dgemm gflops 40 16.7776
256_remote_spread 1 dgemm gflops 40 16.7535
256_remote_spread 1 dgemm gflops 40 16.7809
256_remote_spread 1 dgemm gflops 40 16.7513
256_remote_spread 1 dgemm gflops 40 16.7674
256_remote_spread 1 dgemm gflops 40 16.745
256_remote_spread 1 dgemm gflops 40 16.7787
256_remote_spread 1 dgemm gflops 40 16.7519
256_remote_spread 1 dgemm gflops 40 16.7723
256_remote_spread 1 dgemm gflops 40 16.7486
256_remote_spread 1 dgemm gflops 40 16.7602
256_remote_spread 1 dgemm gflops 40 16.7228
256_remote_spread 1 dgemm gflops 40 16.7689
256_remote_spread 1 dgemm gflops 40 16.7517
256_remote_spread 1 dgemm gflops 40 16.7723
256_remote_spread 1 dgemm gflops 40 16.7399
256_remote_spread 1 dgemm gflops 40 16.7706
256_remote_spread 1 dgemm gflops 40 16.7371
256_remote_spread 1 dgemm gflops 40 16.7731
256_remote_spread 1 dgemm gflops 40 16.7467
256_remote_spread 1 dgemm gflops 40 16.7769
256_remote_spread 1 dgemm gflops 40 16.7228
256_remote_spread 1 dgemm gflops 40 16.7514
256_remote_spread 1 dgemm gflops 40 16.7309
256_remote_spread 1 dgemm gflops 40 16.7562
256_remote_spread 1 dgemm gflops 40 16.7355
256_remote_spread 1 dgemm gflops 40 10.6754
256_remote_spread 1 dgemm gflops 48 2.80371
256_remote_spread 1 dgemm gflops 48 16.7357
256_remote_spread 1 dgemm gflops 48 16.7052
256_remote_spread 1 dgemm gflops 48 16.7701
256_remote_spread 1 dgemm gflops 48 16.7223
256_remote_spread 1 dgemm gflops 48 16.7616
256_remote_spread 1 dgemm gflops 48 16.7268
256_remote_spread 1 dgemm gflops 48 16.7654
256_remote_spread 1 dgemm gflops 48 16.735
256_remote_spread 1 dgemm gflops 48 16.7552
256_remote_spread 1 dgemm gflops 48 16.7298
256_remote_spread 1 dgemm gflops 48 16.7629
256_remote_spread 1 dgemm gflops 48 16.7292
256_remote_spread 1 dgemm gflops 48 16.7705
256_remote_spread 1 dgemm gflops 48 16.7102
256_remote_spread 1 dgemm gflops 48 16.7745
256_remote_spread 1 dgemm gflops 48 16.7333
256_remote_spread 1 dgemm gflops 48 16.7773
256_remote_spread 1 dgemm gflops 48 16.7218
256_remote_spread 1 dgemm gflops 48 16.7632
256_remote_spread 1 dgemm gflops 48 16.7254
256_remote_spread 1 dgemm gflops 48 16.7669
256_remote_spread 1 dgemm gflops 48 16.7257
256_remote_spread 1 dgemm gflops 48 16.7726
256_remote_spread 1 dgemm gflops 48 16.7387
256_remote_spread 1 dgemm gflops 48 16.7594
256_remote_spread 1 dgemm gflops 48 16.7291
256_remote_spread 1 dgemm gflops 48 16.7702
256_remote_spread 1 dgemm gflops 48 16.7455
256_remote_spread 1 dgemm gflops 48 16.7672
256_remote_spread 1 dgemm gflops 48 16.7266
256_remote_spread 1 dgemm gflops 48 16.7641
256_remote_spread 1 dgemm gflops 48 16.7292
256_remote_spread 1 dgemm gflops 48 16.763
256_remote_spread 1 dgemm gflops 48 16.7219
256_remote_spread 1 dgemm gflops 48 16.7727
256_remote_spread 1 dgemm gflops 48 16.7278
256_remote_spread 1 dgemm gflops 48 16.7591
256_remote_spread 1 dgemm gflops 48 16.7251
256_remote_spread 1 dgemm gflops 48 16.7633
256_remote_spread 1 dgemm gflops 48 16.7189
256_remote_spread 1 dgemm gflops 48 16.7613
256_remote_spread 1 dgemm gflops 48 16.7384
256_remote_spread 1 dgemm gflops 48 16.758
256_remote_spread 1 dgemm gflops 48 16.7287
256_remote_spread 1 dgemm gflops 48 16.7711
256_remote_spread 1 dgemm gflops 48 16.7254
256_remote_spread 1 dgemm gflops 48 16.7612
256_remote_spread 1 dgemm gflops 48 16.732
256_remote_spread 1 dgemm gflops 48 16.7591
256_remote_spread 1 dgemm gflops 56 2.85627
256_remote_spread 1 dgemm gflops 56 16.7455
256_remote_spread 1 dgemm gflops 56 16.7256
256_remote_spread 1 dgemm gflops 56 16.773
256_remote_spread 1 dgemm gflops 56 16.7319
256_remote_spread 1 dgemm gflops 56 16.7764
256_remote_spread 1 dgemm gflops 56 16.7394
256_remote_spread 1 dgemm gflops 56 16.7733
256_remote_spread 1 dgemm gflops 56 16.7459
256_remote_spread 1 dgemm gflops 56 16.7747
256_remote_spread 1 dgemm gflops 56 16.7394
256_remote_spread 1 dgemm gflops 56 16.7774
256_remote_spread 1 dgemm gflops 56 16.61
256_remote_spread 1 dgemm gflops 56 16.7621
256_remote_spread 1 dgemm gflops 56 16.4683
256_remote_spread 1 dgemm gflops 56 11.3418
256_remote_spread 1 dgemm gflops 56 16.7679
256_remote_spread 1 dgemm gflops 56 16.7085
256_remote_spread 1 dgemm gflops 56 16.7796
256_remote_spread 1 dgemm gflops 56 16.7403
